lon,lat,poly_area_deg2
-93.786383,19.149141,0.0017212386
-92.562876,19.174848,0.0017105002
-94.168337,19.181595,0.0010691627
-92.165959,19.180224,0.0036747247
-94.601424,19.166418,0.015375489
-94.134443,19.215506,0.0010785668
-93.247492,19.205335,0.0032054703
-93.031829,19.224887,0.001723358
-94.456924,19.221994,0.0044405546
-92.882181,19.214789,0.0095430264
-92.083948,19.246740,0.0030778694
-92.413675,19.263091,0.0020098026
-94.109602,19.256613,0.0017646153
-94.522518,19.275301,0.00080127571
-92.580667,19.314719,0.00128476
-93.815588,19.242642,0.043403206
-94.407038,19.321084,0.002005642
-92.201225,19.333012,0.001100134
-93.524470,19.239293,0.021791394
-92.429380,19.334108,0.0029439235
-93.012123,19.350615,0.0021467196
-93.113350,19.340883,0.0061811568
-92.605908,19.366763,0.0012854001
-92.230629,19.398193,0.001603936
-92.107996,19.389001,0.0043748179
-94.675360,19.386607,0.0093027505
-94.518648,19.374340,0.01126444
-92.627504,19.442494,0.0016913077
-92.751516,19.428921,0.008193733
-93.249285,19.426078,0.0072703583
-92.358286,19.466706,0.0060723919
-92.555725,19.484994,0.0012763886
-92.135748,19.471362,0.0051974901
-93.124857,19.460805,0.0088859516
-94.122893,19.416306,0.013945426
-92.736844,19.518714,0.00121975
-94.374051,19.479433,0.0080704257
-92.489672,19.544359,0.0014574715
-93.451016,19.410457,0.048300495
-93.022840,19.509742,0.010645131
-92.608575,19.565953,0.0035677036
-93.374842,19.577182,0.0019318425
-93.691046,19.471932,0.023980419
-92.979071,19.624358,0.0047430758
-93.921955,19.611216,0.0068699797
-93.693260,19.644803,0.0025277008
-93.519649,19.631494,0.0058351574
-92.852317,19.628615,0.0050787291
-92.362169,19.649193,0.0032288416
-94.737501,19.670805,0.0017984418
-93.973692,19.507290,0.052188404
-92.741424,19.709787,0.0013803032
-94.367271,19.555525,0.10121307
-92.288821,19.736437,0.0021298744
-92.987654,19.740401,0.0031281095
-92.682241,19.754241,0.0021604272
-93.759325,19.733833,0.0042289195
-92.605960,19.743505,0.0047477325
-94.316863,19.772345,0.0029713671
-93.788625,19.831344,0.0013920688
-93.928215,19.780989,0.027027494
-94.737267,19.843634,0.0052624229
